Name,Week,FPoints
Avery Bradley 2021-22 Advanced Game Log ,7.0,55
Avery Bradley 2021-22 Advanced Game Log ,8.0,9
Avery Bradley 2021-22 Advanced Game Log ,10.0,48
Avery Bradley 2021-22 Advanced Game Log ,11.0,42
Avery Bradley 2021-22 Advanced Game Log ,12.0,12
Avery Bradley 2021-22 Advanced Game Log ,13.0,38
Avery Bradley 2021-22 Advanced Game Log ,14.0,13
Avery Bradley 2021-22 Advanced Game Log ,15.0,19
Avery Bradley 2021-22 Advanced Game Log ,16.0,17
Avery Bradley 2021-22 Advanced Game Log ,19.0,4
Avery Bradley 2021-22 Advanced Game Log ,20.0,23
Avery Bradley 2021-22 Advanced Game Log ,21.0,28
Avery Bradley 2021-22 Advanced Game Log ,22.0,0
Avery Bradley 2021-22 Advanced Game Log ,23.0,28
Avery Bradley 2021-22 Advanced Game Log ,24.0,6
Ayo Dosunmu 2021-22 Advanced Game Log ,1.0,3
Ayo Dosunmu 2021-22 Advanced Game Log ,2.0,20
Ayo Dosunmu 2021-22 Advanced Game Log ,3.0,29
Ayo Dosunmu 2021-22 Advanced Game Log ,4.0,34
Ayo Dosunmu 2021-22 Advanced Game Log ,5.0,30
Ayo Dosunmu 2021-22 Advanced Game Log ,6.0,18
Ayo Dosunmu 2021-22 Advanced Game Log ,7.0,29
Ayo Dosunmu 2021-22 Advanced Game Log ,9.0,4
Ayo Dosunmu 2021-22 Advanced Game Log ,10.0,39
Ayo Dosunmu 2021-22 Advanced Game Log ,11.0,41
Ayo Dosunmu 2021-22 Advanced Game Log ,12.0,46
Ayo Dosunmu 2021-22 Advanced Game Log ,13.0,80
Ayo Dosunmu 2021-22 Advanced Game Log ,14.0,79
Ayo Dosunmu 2021-22 Advanced Game Log ,15.0,83
Ayo Dosunmu 2021-22 Advanced Game Log ,16.0,60
Ayo Dosunmu 2021-22 Advanced Game Log ,17.0,33
Ayo Dosunmu 2021-22 Advanced Game Log ,18.0,22
Ayo Dosunmu 2021-22 Advanced Game Log ,19.0,56
Ayo Dosunmu 2021-22 Advanced Game Log ,20.0,51
Ayo Dosunmu 2021-22 Advanced Game Log ,21.0,22
Ayo Dosunmu 2021-22 Advanced Game Log ,22.0,43
Ayo Dosunmu 2021-22 Advanced Game Log ,23.0,42
Ayo Dosunmu 2021-22 Advanced Game Log ,24.0,62
Bam Adebayo 2021-22 Advanced Game Log ,1.0,97
Bam Adebayo 2021-22 Advanced Game Log ,2.0,65
Bam Adebayo 2021-22 Advanced Game Log ,3.0,113
Bam Adebayo 2021-22 Advanced Game Log ,4.0,35
Bam Adebayo 2021-22 Advanced Game Log ,5.0,50
Bam Adebayo 2021-22 Advanced Game Log ,6.0,33
Bam Adebayo 2021-22 Advanced Game Log ,13.0,99
Bam Adebayo 2021-22 Advanced Game Log ,14.0,77
Bam Adebayo 2021-22 Advanced Game Log ,15.0,122
Bam Adebayo 2021-22 Advanced Game Log ,16.0,95
Bam Adebayo 2021-22 Advanced Game Log ,17.0,58
Bam Adebayo 2021-22 Advanced Game Log ,18.0,77
Bam Adebayo 2021-22 Advanced Game Log ,19.0,112
Bam Adebayo 2021-22 Advanced Game Log ,20.0,127
Bam Adebayo 2021-22 Advanced Game Log ,21.0,49
Bam Adebayo 2021-22 Advanced Game Log ,22.0,94
Bam Adebayo 2021-22 Advanced Game Log ,23.0,107
Bam Adebayo 2021-22 Advanced Game Log ,24.0,58
Ben McLemore 2021-22 Advanced Game Log ,1.0,0
Ben McLemore 2021-22 Advanced Game Log ,2.0,1
Ben McLemore 2021-22 Advanced Game Log ,3.0,6
Ben McLemore 2021-22 Advanced Game Log ,5.0,0
Ben McLemore 2021-22 Advanced Game Log ,6.0,39
Ben McLemore 2021-22 Advanced Game Log ,7.0,36
Ben McLemore 2021-22 Advanced Game Log ,8.0,27
Ben McLemore 2021-22 Advanced Game Log ,9.0,4
Ben McLemore 2021-22 Advanced Game Log ,10.0,25
Ben McLemore 2021-22 Advanced Game Log ,11.0,25
Ben McLemore 2021-22 Advanced Game Log ,12.0,51
Ben McLemore 2021-22 Advanced Game Log ,13.0,43
Ben McLemore 2021-22 Advanced Game Log ,14.0,41
Ben McLemore 2021-22 Advanced Game Log ,15.0,10
Ben McLemore 2021-22 Advanced Game Log ,16.0,40
Ben McLemore 2021-22 Advanced Game Log ,17.0,18
Ben McLemore 2021-22 Advanced Game Log ,18.0,1
Ben McLemore 2021-22 Advanced Game Log ,19.0,19
Ben McLemore 2021-22 Advanced Game Log ,20.0,-3
Ben McLemore 2021-22 Advanced Game Log ,21.0,29
Ben McLemore 2021-22 Advanced Game Log ,22.0,72
Ben McLemore 2021-22 Advanced Game Log ,23.0,71
Ben McLemore 2021-22 Advanced Game Log ,24.0,60
Bismack Biyombo 2021-22 Advanced Game Log ,11.0,31
Bismack Biyombo 2021-22 Advanced Game Log ,12.0,9
Bismack Biyombo 2021-22 Advanced Game Log ,13.0,85
Bismack Biyombo 2021-22 Advanced Game Log ,14.0,87
Bismack Biyombo 2021-22 Advanced Game Log ,15.0,3
Bismack Biyombo 2021-22 Advanced Game Log ,16.0,8
Bismack Biyombo 2021-22 Advanced Game Log ,18.0,1
Bismack Biyombo 2021-22 Advanced Game Log ,19.0,14
Bismack Biyombo 2021-22 Advanced Game Log ,20.0,14
Bismack Biyombo 2021-22 Advanced Game Log ,21.0,4
Bismack Biyombo 2021-22 Advanced Game Log ,22.0,10
Bismack Biyombo 2021-22 Advanced Game Log ,23.0,14
Bismack Biyombo 2021-22 Advanced Game Log ,24.0,53
Blake Griffin 2021-22 Advanced Game Log ,1.0,27
Blake Griffin 2021-22 Advanced Game Log ,2.0,65
Blake Griffin 2021-22 Advanced Game Log ,3.0,23
Blake Griffin 2021-22 Advanced Game Log ,4.0,27
Blake Griffin 2021-22 Advanced Game Log ,5.0,2
Blake Griffin 2021-22 Advanced Game Log ,7.0,12
Blake Griffin 2021-22 Advanced Game Log ,8.0,68
Blake Griffin 2021-22 Advanced Game Log ,9.0,0
Blake Griffin 2021-22 Advanced Game Log ,10.0,24
Blake Griffin 2021-22 Advanced Game Log ,11.0,21
Blake Griffin 2021-22 Advanced Game Log ,12.0,33
Blake Griffin 2021-22 Advanced Game Log ,13.0,30
Blake Griffin 2021-22 Advanced Game Log ,14.0,22
Blake Griffin 2021-22 Advanced Game Log ,15.0,77
Blake Griffin 2021-22 Advanced Game Log ,16.0,36
Blake Griffin 2021-22 Advanced Game Log ,17.0,14
Blake Griffin 2021-22 Advanced Game Log ,18.0,-1
Blake Griffin 2021-22 Advanced Game Log ,19.0,15
Blake Griffin 2021-22 Advanced Game Log ,20.0,0
Blake Griffin 2021-22 Advanced Game Log ,21.0,10
Blake Griffin 2021-22 Advanced Game Log ,22.0,27
Blake Griffin 2021-22 Advanced Game Log ,23.0,1
Boban Marjanovic 2021-22 Advanced Game Log ,2.0,13
Boban Marjanovic 2021-22 Advanced Game Log ,3.0,3
Boban Marjanovic 2021-22 Advanced Game Log ,4.0,8
Boban Marjanovic 2021-22 Advanced Game Log ,5.0,0
Boban Marjanovic 2021-22 Advanced Game Log ,6.0,27
Boban Marjanovic 2021-22 Advanced Game Log ,8.0,3
Boban Marjanovic 2021-22 Advanced Game Log ,9.0,6
Boban Marjanovic 2021-22 Advanced Game Log ,10.0,0
Boban Marjanovic 2021-22 Advanced Game Log ,15.0,2
Boban Marjanovic 2021-22 Advanced Game Log ,19.0,0
Boban Marjanovic 2021-22 Advanced Game Log ,20.0,-1
Boban Marjanovic 2021-22 Advanced Game Log ,22.0,5
Boban Marjanovic 2021-22 Advanced Game Log ,23.0,-1
Boban Marjanovic 2021-22 Advanced Game Log ,24.0,13
Bobby Portis 2021-22 Advanced Game Log ,2.0,49
Bobby Portis 2021-22 Advanced Game Log ,3.0,91
Bobby Portis 2021-22 Advanced Game Log ,4.0,98
Bobby Portis 2021-22 Advanced Game Log ,5.0,104
Bobby Portis 2021-22 Advanced Game Log ,6.0,73
Bobby Portis 2021-22 Advanced Game Log ,7.0,103
Bobby Portis 2021-22 Advanced Game Log ,8.0,43
Bobby Portis 2021-22 Advanced Game Log ,9.0,26
Bobby Portis 2021-22 Advanced Game Log ,10.0,61
Bobby Portis 2021-22 Advanced Game Log ,11.0,108
Bobby Portis 2021-22 Advanced Game Log ,12.0,58
Bobby Portis 2021-22 Advanced Game Log ,13.0,88
Bobby Portis 2021-22 Advanced Game Log ,14.0,39
Bobby Portis 2021-22 Advanced Game Log ,15.0,106
Bobby Portis 2021-22 Advanced Game Log ,16.0,43
Bobby Portis 2021-22 Advanced Game Log ,17.0,51
Bobby Portis 2021-22 Advanced Game Log ,18.0,46
Bobby Portis 2021-22 Advanced Game Log ,19.0,78
Bobby Portis 2021-22 Advanced Game Log ,20.0,87
Bobby Portis 2021-22 Advanced Game Log ,21.0,36
Bobby Portis 2021-22 Advanced Game Log ,22.0,42
Bobby Portis 2021-22 Advanced Game Log ,23.0,75
Bobby Portis 2021-22 Advanced Game Log ,24.0,58
Bogdan Bogdanovic 2021-22 Advanced Game Log ,1.0,63
Bogdan Bogdanovic 2021-22 Advanced Game Log ,2.0,65
Bogdan Bogdanovic 2021-22 Advanced Game Log ,3.0,30
Bogdan Bogdanovic 2021-22 Advanced Game Log ,4.0,43
Bogdan Bogdanovic 2021-22 Advanced Game Log ,5.0,60
Bogdan Bogdanovic 2021-22 Advanced Game Log ,9.0,19
Bogdan Bogdanovic 2021-22 Advanced Game Log ,10.0,23
Bogdan Bogdanovic 2021-22 Advanced Game Log ,11.0,40
Bogdan Bogdanovic 2021-22 Advanced Game Log ,12.0,27
Bogdan Bogdanovic 2021-22 Advanced Game Log ,14.0,61
Bogdan Bogdanovic 2021-22 Advanced Game Log ,15.0,70
Bogdan Bogdanovic 2021-22 Advanced Game Log ,16.0,72
Bogdan Bogdanovic 2021-22 Advanced Game Log ,17.0,50
Bogdan Bogdanovic 2021-22 Advanced Game Log ,18.0,42
Bogdan Bogdanovic 2021-22 Advanced Game Log ,19.0,71
Bogdan Bogdanovic 2021-22 Advanced Game Log ,20.0,67
Bogdan Bogdanovic 2021-22 Advanced Game Log ,21.0,71
Bogdan Bogdanovic 2021-22 Advanced Game Log ,22.0,45
Bogdan Bogdanovic 2021-22 Advanced Game Log ,23.0,67
Bogdan Bogdanovic 2021-22 Advanced Game Log ,24.0,99
Bojan Bogdanovic 2021-22 Advanced Game Log ,1.0,61
Bojan Bogdanovic 2021-22 Advanced Game Log ,2.0,71
Bojan Bogdanovic 2021-22 Advanced Game Log ,3.0,40
Bojan Bogdanovic 2021-22 Advanced Game Log ,4.0,58
Bojan Bogdanovic 2021-22 Advanced Game Log ,5.0,83
Bojan Bogdanovic 2021-22 Advanced Game Log ,6.0,53
Bojan Bogdanovic 2021-22 Advanced Game Log ,7.0,46
Bojan Bogdanovic 2021-22 Advanced Game Log ,8.0,56
Bojan Bogdanovic 2021-22 Advanced Game Log ,9.0,63
Bojan Bogdanovic 2021-22 Advanced Game Log ,10.0,76
Bojan Bogdanovic 2021-22 Advanced Game Log ,11.0,87
Bojan Bogdanovic 2021-22 Advanced Game Log ,12.0,34
Bojan Bogdanovic 2021-22 Advanced Game Log ,13.0,69
Bojan Bogdanovic 2021-22 Advanced Game Log ,14.0,28
Bojan Bogdanovic 2021-22 Advanced Game Log ,15.0,48
Bojan Bogdanovic 2021-22 Advanced Game Log ,16.0,46
Bojan Bogdanovic 2021-22 Advanced Game Log ,17.0,33
Bojan Bogdanovic 2021-22 Advanced Game Log ,18.0,21
Bojan Bogdanovic 2021-22 Advanced Game Log ,19.0,59
Bojan Bogdanovic 2021-22 Advanced Game Log ,20.0,83
Bojan Bogdanovic 2021-22 Advanced Game Log ,23.0,24
Bojan Bogdanovic 2021-22 Advanced Game Log ,24.0,60
Bol Bol 2021-22 Advanced Game Log ,3.0,1
Bol Bol 2021-22 Advanced Game Log ,4.0,14
Bol Bol 2021-22 Advanced Game Log ,5.0,1
Bol Bol 2021-22 Advanced Game Log ,6.0,0
Bol Bol 2021-22 Advanced Game Log ,8.0,1
Bol Bol 2021-22 Advanced Game Log ,10.0,11
Bol Bol 2021-22 Advanced Game Log ,11.0,7
Bones Hyland 2021-22 Advanced Game Log ,2.0,15
Bones Hyland 2021-22 Advanced Game Log ,3.0,69
Bones Hyland 2021-22 Advanced Game Log ,4.0,-1
Bones Hyland 2021-22 Advanced Game Log ,6.0,23
Bones Hyland 2021-22 Advanced Game Log ,7.0,25
Bones Hyland 2021-22 Advanced Game Log ,8.0,32
Bones Hyland 2021-22 Advanced Game Log ,9.0,5
Bones Hyland 2021-22 Advanced Game Log ,10.0,7
Bones Hyland 2021-22 Advanced Game Log ,11.0,21
Bones Hyland 2021-22 Advanced Game Log ,12.0,74
Bones Hyland 2021-22 Advanced Game Log ,13.0,7
Bones Hyland 2021-22 Advanced Game Log ,14.0,36
Bones Hyland 2021-22 Advanced Game Log ,15.0,32
Bones Hyland 2021-22 Advanced Game Log ,16.0,48
Bones Hyland 2021-22 Advanced Game Log ,17.0,22
Bones Hyland 2021-22 Advanced Game Log ,18.0,17
Bones Hyland 2021-22 Advanced Game Log ,19.0,59
Bones Hyland 2021-22 Advanced Game Log ,20.0,46
Bones Hyland 2021-22 Advanced Game Log ,21.0,83
Bones Hyland 2021-22 Advanced Game Log ,22.0,61
Bones Hyland 2021-22 Advanced Game Log ,23.0,64
Bones Hyland 2021-22 Advanced Game Log ,24.0,55
Brad Wanamaker 2021-22 Advanced Game Log ,1.0,30
Brad Wanamaker 2021-22 Advanced Game Log ,2.0,60
Brad Wanamaker 2021-22 Advanced Game Log ,4.0,33
Brad Wanamaker 2021-22 Advanced Game Log ,5.0,24
Brad Wanamaker 2021-22 Advanced Game Log ,6.0,48
Brad Wanamaker 2021-22 Advanced Game Log ,7.0,42
Brad Wanamaker 2021-22 Advanced Game Log ,8.0,66
Brad Wanamaker 2021-22 Advanced Game Log ,9.0,9
Brad Wanamaker 2021-22 Advanced Game Log ,10.0,51
Bradley Beal 2021-22 Advanced Game Log ,1.0,85
Bradley Beal 2021-22 Advanced Game Log ,2.0,98
Bradley Beal 2021-22 Advanced Game Log ,3.0,11
Bradley Beal 2021-22 Advanced Game Log ,4.0,79
Bradley Beal 2021-22 Advanced Game Log ,5.0,88
Bradley Beal 2021-22 Advanced Game Log ,6.0,50
Bradley Beal 2021-22 Advanced Game Log ,7.0,68
Bradley Beal 2021-22 Advanced Game Log ,8.0,113
Bradley Beal 2021-22 Advanced Game Log ,10.0,80
Bradley Beal 2021-22 Advanced Game Log ,11.0,108
Bradley Beal 2021-22 Advanced Game Log ,13.0,85
Bradley Beal 2021-22 Advanced Game Log ,14.0,40
Brandon Clarke 2021-22 Advanced Game Log ,1.0,7
Brandon Clarke 2021-22 Advanced Game Log ,2.0,2
Brandon Clarke 2021-22 Advanced Game Log ,3.0,52
Brandon Clarke 2021-22 Advanced Game Log ,4.0,43
Brandon Clarke 2021-22 Advanced Game Log ,5.0,70
Brandon Clarke 2021-22 Advanced Game Log ,6.0,25
Brandon Clarke 2021-22 Advanced Game Log ,9.0,20
Brandon Clarke 2021-22 Advanced Game Log ,10.0,38
Brandon Clarke 2021-22 Advanced Game Log ,11.0,109
Brandon Clarke 2021-22 Advanced Game Log ,12.0,56
Brandon Clarke 2021-22 Advanced Game Log ,13.0,54
Brandon Clarke 2021-22 Advanced Game Log ,14.0,54
Brandon Clarke 2021-22 Advanced Game Log ,15.0,39
Brandon Clarke 2021-22 Advanced Game Log ,16.0,68
Brandon Clarke 2021-22 Advanced Game Log ,17.0,50
Brandon Clarke 2021-22 Advanced Game Log ,18.0,20
Brandon Clarke 2021-22 Advanced Game Log ,19.0,47
Brandon Clarke 2021-22 Advanced Game Log ,20.0,64
Brandon Clarke 2021-22 Advanced Game Log ,21.0,42
Brandon Clarke 2021-22 Advanced Game Log ,22.0,26
Brandon Clarke 2021-22 Advanced Game Log ,23.0,35
Brandon Clarke 2021-22 Advanced Game Log ,24.0,43
Brandon Goodwin 2021-22 Advanced Game Log ,11.0,2
Brandon Goodwin 2021-22 Advanced Game Log ,12.0,26
Brandon Goodwin 2021-22 Advanced Game Log ,13.0,15
Brandon Goodwin 2021-22 Advanced Game Log ,14.0,0
Brandon Goodwin 2021-22 Advanced Game Log ,15.0,61
Brandon Goodwin 2021-22 Advanced Game Log ,16.0,-1
Brandon Goodwin 2021-22 Advanced Game Log ,18.0,27
Brandon Goodwin 2021-22 Advanced Game Log ,19.0,49
Brandon Goodwin 2021-22 Advanced Game Log ,20.0,3
Brandon Goodwin 2021-22 Advanced Game Log ,21.0,17
Brandon Goodwin 2021-22 Advanced Game Log ,22.0,11
Brandon Goodwin 2021-22 Advanced Game Log ,23.0,12
Brandon Goodwin 2021-22 Advanced Game Log ,24.0,-3
Brandon Ingram 2021-22 Advanced Game Log ,1.0,69
Brandon Ingram 2021-22 Advanced Game Log ,3.0,14
Brandon Ingram 2021-22 Advanced Game Log ,4.0,74
Brandon Ingram 2021-22 Advanced Game Log ,5.0,57
Brandon Ingram 2021-22 Advanced Game Log ,6.0,134
Brandon Ingram 2021-22 Advanced Game Log ,7.0,78
Brandon Ingram 2021-22 Advanced Game Log ,8.0,55
Brandon Ingram 2021-22 Advanced Game Log ,9.0,59
Brandon Ingram 2021-22 Advanced Game Log ,11.0,81
Brandon Ingram 2021-22 Advanced Game Log ,12.0,88
Brandon Ingram 2021-22 Advanced Game Log ,13.0,40
Brandon Ingram 2021-22 Advanced Game Log ,15.0,103
Brandon Ingram 2021-22 Advanced Game Log ,16.0,45
Brandon Ingram 2021-22 Advanced Game Log ,17.0,54
Brandon Ingram 2021-22 Advanced Game Log ,18.0,48
Brandon Ingram 2021-22 Advanced Game Log ,19.0,111
Brandon Ingram 2021-22 Advanced Game Log ,22.0,29
Brandon Ingram 2021-22 Advanced Game Log ,23.0,70
Brandon Ingram 2021-22 Advanced Game Log ,24.0,19
Braxton Key 2021-22 Advanced Game Log ,12.0,6
Braxton Key 2021-22 Advanced Game Log ,22.0,51
Braxton Key 2021-22 Advanced Game Log ,23.0,135
Braxton Key 2021-22 Advanced Game Log ,24.0,138
Brodric Thomas 2021-22 Advanced Game Log ,8.0,-2
Brodric Thomas 2021-22 Advanced Game Log ,10.0,6
Brodric Thomas 2021-22 Advanced Game Log ,12.0,-1
Brodric Thomas 2021-22 Advanced Game Log ,17.0,7
Brodric Thomas 2021-22 Advanced Game Log ,18.0,3
Brodric Thomas 2021-22 Advanced Game Log ,22.0,4
Brodric Thomas 2021-22 Advanced Game Log ,24.0,11
Brook Lopez 2021-22 Advanced Game Log ,21.0,26
Brook Lopez 2021-22 Advanced Game Log ,22.0,39
Brook Lopez 2021-22 Advanced Game Log ,23.0,29
Brook Lopez 2021-22 Advanced Game Log ,24.0,70
Bruce Brown 2021-22 Advanced Game Log ,1.0,153
Bruce Brown 2021-22 Advanced Game Log ,2.0,99
Bruce Brown 2021-22 Advanced Game Log ,3.0,84
Bruce Brown 2021-22 Advanced Game Log ,4.0,153
Bruce Brown 2021-22 Advanced Game Log ,5.0,-3
Bruce Brown 2021-22 Advanced Game Log ,6.0,54
Bruce Brown 2021-22 Advanced Game Log ,7.0,144
Bruce Brown 2021-22 Advanced Game Log ,9.0,69
Bruce Brown 2021-22 Advanced Game Log ,10.0,63
Bruce Brown 2021-22 Advanced Game Log ,11.0,108
Bruce Brown 2021-22 Advanced Game Log ,12.0,69
Bruce Brown 2021-22 Advanced Game Log ,13.0,87
Bruce Brown 2021-22 Advanced Game Log ,14.0,48
Bruce Brown 2021-22 Advanced Game Log ,15.0,99
Bruce Brown 2021-22 Advanced Game Log ,16.0,63
Bruce Brown 2021-22 Advanced Game Log ,17.0,183
Bruce Brown 2021-22 Advanced Game Log ,18.0,129
Bruce Brown 2021-22 Advanced Game Log ,19.0,246
Bruce Brown 2021-22 Advanced Game Log ,20.0,165
Bruce Brown 2021-22 Advanced Game Log ,21.0,189
Bruce Brown 2021-22 Advanced Game Log ,22.0,231
Bruce Brown 2021-22 Advanced Game Log ,23.0,141
Bruce Brown 2021-22 Advanced Game Log ,24.0,309
Bruno Fernando 2021-22 Advanced Game Log ,4.0,0
Bruno Fernando 2021-22 Advanced Game Log ,5.0,1
Bruno Fernando 2021-22 Advanced Game Log ,6.0,3
Bruno Fernando 2021-22 Advanced Game Log ,9.0,2
Bruno Fernando 2021-22 Advanced Game Log ,10.0,2
Bruno Fernando 2021-22 Advanced Game Log ,11.0,1
Bruno Fernando 2021-22 Advanced Game Log ,12.0,4
Bruno Fernando 2021-22 Advanced Game Log ,14.0,3
Bruno Fernando 2021-22 Advanced Game Log ,15.0,9
Bruno Fernando 2021-22 Advanced Game Log ,16.0,4
Bruno Fernando 2021-22 Advanced Game Log ,17.0,9
Bruno Fernando 2021-22 Advanced Game Log ,20.0,39
Bruno Fernando 2021-22 Advanced Game Log ,21.0,6
Bruno Fernando 2021-22 Advanced Game Log ,22.0,4
Bruno Fernando 2021-22 Advanced Game Log ,23.0,44
Bryn Forbes 2021-22 Advanced Game Log ,1.0,46
Bryn Forbes 2021-22 Advanced Game Log ,2.0,32
Bryn Forbes 2021-22 Advanced Game Log ,3.0,42
Bryn Forbes 2021-22 Advanced Game Log ,4.0,16
Bryn Forbes 2021-22 Advanced Game Log ,5.0,46
Bryn Forbes 2021-22 Advanced Game Log ,6.0,84
Bryn Forbes 2021-22 Advanced Game Log ,7.0,68
Bryn Forbes 2021-22 Advanced Game Log ,8.0,80
Bryn Forbes 2021-22 Advanced Game Log ,9.0,42
Bryn Forbes 2021-22 Advanced Game Log ,10.0,78
Bryn Forbes 2021-22 Advanced Game Log ,11.0,68
Bryn Forbes 2021-22 Advanced Game Log ,12.0,90
Bryn Forbes 2021-22 Advanced Game Log ,13.0,26
Bryn Forbes 2021-22 Advanced Game Log ,14.0,54
Bryn Forbes 2021-22 Advanced Game Log ,15.0,82
Bryn Forbes 2021-22 Advanced Game Log ,16.0,40
Bryn Forbes 2021-22 Advanced Game Log ,17.0,80
Bryn Forbes 2021-22 Advanced Game Log ,18.0,62
Bryn Forbes 2021-22 Advanced Game Log ,19.0,46
Bryn Forbes 2021-22 Advanced Game Log ,20.0,44
Bryn Forbes 2021-22 Advanced Game Log ,21.0,24
Bryn Forbes 2021-22 Advanced Game Log ,22.0,20
Bryn Forbes 2021-22 Advanced Game Log ,23.0,6
Bryn Forbes 2021-22 Advanced Game Log ,24.0,50
Buddy Hield 2021-22 Advanced Game Log ,1.0,67
Buddy Hield 2021-22 Advanced Game Log ,2.0,88
Buddy Hield 2021-22 Advanced Game Log ,3.0,36
Buddy Hield 2021-22 Advanced Game Log ,4.0,58
Buddy Hield 2021-22 Advanced Game Log ,5.0,81
Buddy Hield 2021-22 Advanced Game Log ,6.0,20
Buddy Hield 2021-22 Advanced Game Log ,7.0,34
Buddy Hield 2021-22 Advanced Game Log ,8.0,79
Buddy Hield 2021-22 Advanced Game Log ,9.0,37
Buddy Hield 2021-22 Advanced Game Log ,10.0,58
Buddy Hield 2021-22 Advanced Game Log ,11.0,64
Buddy Hield 2021-22 Advanced Game Log ,12.0,95
Buddy Hield 2021-22 Advanced Game Log ,13.0,9
Buddy Hield 2021-22 Advanced Game Log ,14.0,22
Buddy Hield 2021-22 Advanced Game Log ,15.0,35
Buddy Hield 2021-22 Advanced Game Log ,16.0,34
Buddy Hield 2021-22 Advanced Game Log ,17.0,63
Buddy Hield 2021-22 Advanced Game Log ,18.0,62
Buddy Hield 2021-22 Advanced Game Log ,19.0,82
Buddy Hield 2021-22 Advanced Game Log ,20.0,67
Buddy Hield 2021-22 Advanced Game Log ,21.0,30
Buddy Hield 2021-22 Advanced Game Log ,22.0,63
Buddy Hield 2021-22 Advanced Game Log ,23.0,86
Buddy Hield 2021-22 Advanced Game Log ,24.0,71
CJ McCollum 2021-22 Advanced Game Log ,1.0,150
CJ McCollum 2021-22 Advanced Game Log ,2.0,154
CJ McCollum 2021-22 Advanced Game Log ,3.0,138
CJ McCollum 2021-22 Advanced Game Log ,4.0,132
CJ McCollum 2021-22 Advanced Game Log ,5.0,126
CJ McCollum 2021-22 Advanced Game Log ,6.0,156
CJ McCollum 2021-22 Advanced Game Log ,13.0,192
CJ McCollum 2021-22 Advanced Game Log ,14.0,192
CJ McCollum 2021-22 Advanced Game Log ,15.0,144
CJ McCollum 2021-22 Advanced Game Log ,16.0,114
CJ McCollum 2021-22 Advanced Game Log ,17.0,204
CJ McCollum 2021-22 Advanced Game Log ,18.0,132
CJ McCollum 2021-22 Advanced Game Log ,19.0,156
CJ McCollum 2021-22 Advanced Game Log ,20.0,148
CJ McCollum 2021-22 Advanced Game Log ,21.0,126
CJ McCollum 2021-22 Advanced Game Log ,22.0,202
CJ McCollum 2021-22 Advanced Game Log ,23.0,140
CJ McCollum 2021-22 Advanced Game Log ,24.0,120
Cade Cunningham 2021-22 Advanced Game Log ,2.0,29
Cade Cunningham 2021-22 Advanced Game Log ,3.0,43
Cade Cunningham 2021-22 Advanced Game Log ,4.0,120
Cade Cunningham 2021-22 Advanced Game Log ,5.0,51
Cade Cunningham 2021-22 Advanced Game Log ,6.0,52
Cade Cunningham 2021-22 Advanced Game Log ,7.0,95
Cade Cunningham 2021-22 Advanced Game Log ,8.0,72
Cade Cunningham 2021-22 Advanced Game Log ,9.0,10
Cade Cunningham 2021-22 Advanced Game Log ,11.0,59
Cade Cunningham 2021-22 Advanced Game Log ,12.0,86
Cade Cunningham 2021-22 Advanced Game Log ,13.0,61
Cade Cunningham 2021-22 Advanced Game Log ,14.0,88
Cade Cunningham 2021-22 Advanced Game Log ,15.0,7
Cade Cunningham 2021-22 Advanced Game Log ,16.0,10
Cade Cunningham 2021-22 Advanced Game Log ,17.0,25
Cade Cunningham 2021-22 Advanced Game Log ,18.0,56
Cade Cunningham 2021-22 Advanced Game Log ,19.0,80
Cade Cunningham 2021-22 Advanced Game Log ,20.0,115
Cade Cunningham 2021-22 Advanced Game Log ,21.0,25
Cade Cunningham 2021-22 Advanced Game Log ,22.0,85
Cade Cunningham 2021-22 Advanced Game Log ,23.0,58
Cade Cunningham 2021-22 Advanced Game Log ,24.0,37
Cam Reddish 2021-22 Advanced Game Log ,1.0,50
Cam Reddish 2021-22 Advanced Game Log ,2.0,27
Cam Reddish 2021-22 Advanced Game Log ,3.0,29
Cam Reddish 2021-22 Advanced Game Log ,4.0,48
Cam Reddish 2021-22 Advanced Game Log ,5.0,39
Cam Reddish 2021-22 Advanced Game Log ,7.0,-1
Cam Reddish 2021-22 Advanced Game Log ,8.0,36
Cam Reddish 2021-22 Advanced Game Log ,9.0,59
Cam Reddish 2021-22 Advanced Game Log ,10.0,40
Cam Reddish 2021-22 Advanced Game Log ,11.0,12
Cam Reddish 2021-22 Advanced Game Log ,13.0,3
Cam Reddish 2021-22 Advanced Game Log ,14.0,5
Cam Reddish 2021-22 Advanced Game Log ,15.0,3
Cam Reddish 2021-22 Advanced Game Log ,16.0,22
Cam Reddish 2021-22 Advanced Game Log ,17.0,5
Cam Reddish 2021-22 Advanced Game Log ,18.0,17
Cam Reddish 2021-22 Advanced Game Log ,19.0,31
Cam Reddish 2021-22 Advanced Game Log ,20.0,6
Cam Thomas 2021-22 Advanced Game Log ,1.0,-6
Cam Thomas 2021-22 Advanced Game Log ,3.0,15
